round,client,n_train_samples,local_train_loss,local_test_accuracy,local_test_precision,local_test_recall,local_test_f1,local_test_auc,local_test_specificity,local_test_sensitivity,local_test_balanced_accuracy,size_weight,performance_weight,adaptive_weight
17,2,4700,0.33377798203708364,0.8276962918313129,0.12084559722441225,0.23475741114222873,0.12263060120738234,0.6820048927962262,,0.23475741114222873,,0.24997340708435273,0.2866864497444248,0.26759566756118736
17,3,4702,0.3316749759271842,0.8550471055745318,0.13418346109202361,0.20805334354516777,0.1274389843735005,0.6819214181394357,,0.20805334354516777,,0.2500797787469418,0.36066505769361706,0.3031607126413459
18,0,4700,0.3332801663145727,0.829253454780881,0.12194468323263973,0.23886365083512495,0.11697305875495549,0.6806970043735602,,0.23886365083512495,,0.24997340708435273,0.4118388941584772,0.3276688408799325
18,1,4700,0.3304674895036788,0.847308731274976,0.11681326310349247,0.19884666462377384,0.10580410411101786,0.6851858110085278,,0.19884666462377384,,0.24997340708435273,0.15356803031645758,0.20369882623576308
18,2,4700,0.3332581260982825,0.8568386801509165,0.12512342373301305,0.18782548458133985,0.10314873675950706,0.6850523596703478,,0.18782548458133985,,0.24997340708435273,0.12146310607438415,0.18828846259956783
18,3,4702,0.3313598329518117,0.7933131292835934,0.12554733558251568,0.28206845451245666,0.11387069258265381,0.679013001871246,,0.28206845451245666,,0.2500797787469418,0.31312996945068117,0.2803438702847367
19,0,4700,0.33265811727971445,0.8549075748442837,0.16795974593778437,0.19581368223983883,0.1172134267627238,0.6823669315279546,,0.19581368223983883,,0.24997340708435273,0.442732427882341,0.34249773706738706
19,1,4700,0.3299242611239557,0.8244173196704843,0.10876346565809039,0.2137778833489926,0.10342935821221404,0.6796631223866788,,0.2137778833489926,,0.24997340708435273,0.10773957631606791,0.18170116831557603
19,2,4700,0.3326996352396855,0.8800426405911638,0.1430309529250306,0.15194505074175596,0.11068025847293873,0.6873995111889702,,0.15194505074175596,,0.24997340708435273,0.2265883610412198,0.23874858498364893
19,3,4702,0.3307905728314199,0.8684281026053178,0.141447933802534,0.1746114131824977,0.1105219212827585,0.6782186601102695,,0.1746114131824977,,0.2500797787469418,0.22293963476037126,0.23705250963338795
20,0,4700,0.3321965061888403,0.868129506842587,0.1251987145332251,0.178267247058968,0.112191289611526,0.684870015914888,,0.178267247058968,,0.24997340708435273,0.1312363420589736,0.19297961587217077
20,1,4700,0.32958881125158196,0.8604776415957851,0.13015651478659368,0.20022190579295357,0.13072946461996224,0.6816447053157938,,0.20022190579295357,,0.24997340708435273,0.35924575867849423,0.30242413584954064
20,2,4700,0.3323158809927856,0.8510760609916728,0.1496824418711395,0.20912908199986271,0.11310807761426135,0.6875549858138659,,0.20912908199986271,,0.24997340708435273,0.13793746268400164,0.1961961537721842
20,3,4702,0.3306581407988153,0.8010375505101244,0.1069275752152752,0.2796053739042456,0.13135093364020284,0.6820500839301972,,0.2796053739042456,,0.2500797787469418,0.3715804365785306,0.3084000945061044
